81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56   5  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56   5  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56   5  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  90  81  81  89  56  56  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  93  93  56  56  56  56  90  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  94  94  56  56  56   5  90  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  93  93  92  88  88  88  86  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  94  94  90  81  81  81  81  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  93  93  90  81  81  81  81  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  94  94  90  81  81  81  81  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  93  93  90  81  81  81  81  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  94  94  90  81  81  81  81  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  93  93  90  81  81  81  81  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  94  94  90  81  81  81  81  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  93  93  90  81  81  81  81  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  94  94  90  81  81  81  81  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  93  93  90  81  81  81  81  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  94  94  90  81  81  81  81  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  93  93  90  81  81  81  81  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  94  94  90  81  81  81  81  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  93  93  90  81  81  81  81  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  94  94  90  81  81  81  81  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  93  93  90  81  81  81  81  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  94  94  90  81  81  81  81  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  93  93  90  81  81  81  81  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  94  94  90  81  81  81  81  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  93  93  90  81  81  81  81  81  81  89 242 243  93  93   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  94  94  90  81  81  81  81  81  81  89 242 243  94  94   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  56  56  56  56  56  56  56  56  56  56 242 243  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  56  56  56  56  56   5  56  56  56  56 242 243  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  56  56  92  88  88  88  88  88  88  91 242 243  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  56  56  90  81  81  81  81  81  81  89 242 243  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  56  56  90  81  81  81  81  81  81  89 242 243  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  56  56  90  81  81  81  81  81  81  89 242 243  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  56  56  90  81  81  81  81  81  81  89 242 243  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  56  56  90  81  81  81  81  81  81  89 242 243  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  56  56  56  56  56  56  56  56  56  56 242 243  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  56  56  56  56  56  56  56  56  56  56 242 243  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 242 243  56  56  56  56  56  56  56  56  56  56 242 243  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1 295 296  56  56  56  56  56  56  56  56  56  56 295 296  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0   1  55  55  55  55  56  56  55  55  55  55  56  56  55  55  55  55   1   0  81  81  81  81  81  81
81  81  81  81  81  81   0  88  88  88  88  91 240 241  56  56  56  56 240 241  92  88  88  88  88   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 242 243  56  56  56  56 242 243  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89 295 296  56   5  56  56 295 296  90  81  81  81  81   0  81  81  81  81  81  81
81  81  81  81  81  81   0  81  81  81  81  89  56  56  56  56  56  56  56  56  90  81  81  81  81   0  81  81  81  81  81  81
