82  685 684 684 684 684 685 684 684 684 684 684 684 684 684 165 106 106 106 106 106 106 106 106 106 106 107 684 684 684 684 684 684 684 684 684 684 158  96  96  97
82  685 684 684 688 684 685 684 688 684 684 684 684 684 684 158  96  96  96  96  96  96  96  96  96  96  97 684 684 684 684 684 684 684 688 684 684 158  96  96  97
82  685 684 684 684 684 685 684 186 684 186 177 178 186 684 158  96  96  96  96  96  96  96  96  96  96  97 684 684 684 684 684 684 684 684 684 684 158  96  96  97
82  685 684 684 684 684 685 186 186 186 186 179 178 186 186 158  96  96  96  96 159  99  99 711  99  99  98 684 684 684 684 684 684 684 684 684 684 158  96  96  97
82  685 684 684 684 684 169 177 178  92  88  88  91 177 178 158  96  96  96  96  97 177 178 177 178 186 684 165 106 106 106 106 106 106 106 106 106 106  96  96  97
82  685 684 684 684 699 169 179 178  90  81  81  89 179 178 158  96  96  96  96  97 179 178 179 178 186 186 158  96  96  96  96  96  96  96  96  96  96  96  96  97
82  685 684 684 684 684 685 177 178  90  81  81  89 186 186 158  96  96  96  96  97 177 178 177 178 177 178 158  96  96  96  96  96  96  96  96  96  96  96  96  97
82  685 684 684 684 684 685 179 178  90  81  81  89 186 684 162  99 711  99  99  98 179 178 179 178 179 178 162  99 711  99  99  99  99  99  99  99  99  99  99  98
82  685 684 684 684 684 685 186 186  90  81  81  89 684 684 684 684 684 685 186 186 177 178 177 178 177 178 699 684 684 684 684 684 684 684 684 684 684 684 169 169
82  685 684 684 684 684 685 684 186  90  81  81  89 684 684 684 684 684 685 684 186 179 178 179 178 179 178 684 684 684 684 684 684 684 684 684 684 684 684 169 169
82  685 684 684 684 684 685 684 684 684 684 684 684 684 684 684 684 684 685 687 684 177 178 177 178 177 178 186 684 684 684 684 684 684 684 684 684 684 684 684 694 166
82  685 684 684 688 684 685 684 684 684 684 684 684 684 699 684 684 684 685 684 684 179 178 179 178 179 178 186 186 684 688 684 688 684 684 684 688 684 684 684 695 166
82  685 684 687 684 684 685 684 684 687 684 684 684 684 684 684 684 684 685 684 684 684 684 186 186 186 186 186 186 684 684 684 684 684 684 684 684 684 684 169 169
82  685 684 684 684 684 685 684 684 684 684 684 684 684 684 684 684 684 685 684 699 684 684 186 684 684 186 186 684 684 684 684 684 684 684 684 684 684 684 169 169
82  169 169 684 684 169 169 169 169 684 684 169 169 169 169 169 169 169 169 169 169 684 684 169 169 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685
82  684 169 700 701 169 684 684 169 700 701 169 684 684 684 684 684 684 684 684 169 700 701 169 684 684 684 684 684 684 684 684 684 684 684 684 684 684 684 684 684
82   82  82 166 166  82  82  82  82 166 166  82  82  82  82  82  82  82  82  82  82 166 166
